Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2508SC,02,000,State - HIMACHAL PRADESH,Total,20-24,167486,83629,83857,8225,2839,5386,159261,80790,78471,3738,1860,1878,4321,2216,2105,27501,13698,13803,24392,11923,12469,39587,19785,19802,44222,23635,20587,201,125,76,2989,2060,929,12160,5413,6747,150,75,75
C2508SC,02,000,State - HIMACHAL PRADESH,Total,25-29,148092,73437,74655,12678,3834,8844,135414,69603,65811,3993,1930,2063,5340,2598,2742,27155,13011,14144,23605,11575,12030,33938,17620,16318,24524,13887,10637,159,105,54,1246,905,341,15326,7907,7419,128,65,63
C2508SC,02,000,State - HIMACHAL PRADESH,Total,30-34,132814,66614,66200,17181,4902,12279,115633,61712,53921,3359,1617,1742,6724,3181,3543,27798,12950,14848,20646,10454,10192,29182,16413,12769,16724,10242,6482,156,93,63,709,522,187,10191,6182,4009,144,58,86
C2508SC,02,000,State - HIMACHAL PRADESH,Total,35-39,126272,63339,62933,24520,6599,17921,101752,56740,45012,3281,1565,1716,7624,3726,3898,31299,14715,16584,19967,10812,9155,23460,14841,8619,9153,6286,2867,143,73,70,591,450,141,6075,4215,1860,159,57,102
C2508SC,02,000,State - HIMACHAL PRADESH,Total,40-44,106619,53480,53139,31119,8573,22546,75500,44907,30593,2709,1286,1423,7918,4124,3794,26399,12839,13560,14078,8963,5115,16538,11850,4688,3631,2723,908,128,64,64,584,443,141,3295,2531,764,220,84,136
C2508SC,02,000,State - HIMACHAL PRADESH,Total,45-49,93721,47174,46547,34364,10123,24241,59357,37051,22306,2335,1083,1252,8230,4584,3646,23095,11768,11327,9545,6749,2796,11404,9163,2241,1731,1384,347,110,72,38,469,349,120,2232,1815,417,206,84,122
C2508SC,02,000,State - HIMACHAL PRADESH,Total,50-54,76402,38270,38132,32664,9611,23053,43738,28659,15079,1874,901,973,6611,3878,2733,17240,9336,7904,7039,5353,1686,7733,6563,1170,1152,967,185,91,67,24,379,306,73,1412,1206,206,207,82,125
C2508SC,02,000,State - HIMACHAL PRADESH,Total,55-59,60767,30717,30050,28868,8354,20514,31899,22363,9536,1535,773,762,4909,2941,1968,11988,7199,4789,5181,4229,952,5731,5098,633,856,736,120,84,62,22,239,196,43,1194,1066,128,182,63,119
C2508SC,02,000,State - HIMACHAL PRADESH,Total,60-64,53848,27196,26652,32383,10713,21670,21465,16483,4982,1352,688,664,3932,2740,1192,7616,5420,2196,3269,2875,394,3544,3279,265,506,460,46,49,36,13,175,143,32,826,759,67,196,83,113
C2508SC,02,000,State - HIMACHAL PRADESH,Total,65-69,35774,18002,17772,23771,8331,15440,12003,9671,2332,892,480,412,2363,1815,548,3858,3062,796,1913,1685,228,2051,1874,177,275,226,49,8,7,1,85,72,13,408,384,24,150,66,84
C2508SC,02,000,State - HIMACHAL PRADESH,Total,70-74,28843,14241,14602,21975,8560,13415,6868,5681,1187,734,407,327,1692,1401,291,2118,1798,320,871,786,85,980,933,47,94,62,32,2,2,0,69,55,14,174,166,8,134,71,63
C2508SC,02,000,State - HIMACHAL PRADESH,Total,75-79,15680,7792,7888,12679,5295,7384,3001,2497,504,418,229,189,831,721,110,869,753,116,350,333,17,361,339,22,26,22,4,3,2,1,14,12,2,69,61,8,60,25,35
C2508SC,02,000,State - HIMACHAL PRADESH,Total,80+,22810,11083,11727,19243,8392,10851,3567,2691,876,571,326,245,933,803,130,1039,825,214,370,285,85,346,261,85,103,63,40,2,2,0,13,10,3,75,53,22,115,63,52
C2508SC,02,000,State - HIMACHAL PRADESH,Total,Age not stated,2373,1233,1140,762,341,421,1611,892,719,171,104,67,271,149,122,384,207,177,233,121,112,277,159,118,179,91,88,0,0,0,9,6,3,72,48,24,15,7,8
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,All ages,1606535,812072,794463,507778,205388,302390,1098757,606684,492073,28522,14167,14355,170873,91345,79528,321018,166086,154932,199525,110924,88601,215299,127828,87471,109865,63320,46545,1006,651,355,7265,5324,1941,42955,25970,16985,2429,1069,1360
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,0-6,203886,105395,98491,203886,105395,98491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,7,31497,16139,15358,5223,2628,2595,26274,13511,12763,261,159,102,25897,13293,12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,59,57
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,8,30180,15487,14693,1723,828,895,28457,14659,13798,169,89,80,28225,14538,13687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,32,31
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,9,30460,15848,14612,1264,607,657,29196,15241,13955,162,81,81,25778,13454,12324,3215,1684,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,22,19
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,10,34527,17860,16667,1579,798,781,32948,17062,15886,143,83,60,18500,9597,8903,14263,7357,6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,17
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,11,32346,16729,15617,925,446,479,31421,16283,15138,180,96,84,7036,3691,3345,24175,12484,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,18
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,12,31974,16562,15412,675,313,362,31299,16249,15050,164,79,85,2449,1292,1157,26293,13672,12621,2364,1192,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,15
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,13,31301,16120,15181,634,298,336,30667,15822,14845,159,85,74,1121,585,536,19995,10405,9590,9364,4733,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,14
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,14,31890,16214,15676,682,282,400,31208,15932,15276,148,84,64,647,334,313,11956,6219,5737,18435,9284,9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,11
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,15,31692,16410,15282,778,351,427,30914,16059,14855,221,108,113,548,270,278,7000,3768,3232,17783,9195,8588,5332,2702,2630,0,0,0,0,0,0,0,0,0,0,0,0,30,16,14
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,16,31131,16151,14980,719,340,379,30412,15811,14601,266,135,131,542,273,269,5079,2669,2410,12150,6452,5698,12356,6275,6081,0,0,0,0,0,0,0,0,0,0,0,0,19,7,12
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,17,30510,15877,14633,717,291,426,29793,15586,14207,307,158,149,538,295,243,4238,2255,1983,7780,4191,3589,16905,8678,8227,0,0,0,0,0,0,0,0,0,0,0,0,25,9,16
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,18,33157,17201,15956,993,404,589,32164,16797,15367,453,254,199,691,374,317,4900,2505,2395,6019,3199,2820,11884,6342,5542,7839,3867,3972,12,9,3,342,234,108,0,0,0,24,13,11
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,19,30087,15143,14944,962,343,619,29125,14800,14325,533,276,257,609,293,316,4410,2211,2199,4525,2349,2176,8801,4577,4224,9718,4755,4963,18,10,8,491,322,169,0,0,0,20,7,13
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,20-24,154321,76825,77496,7464,2489,4975,146857,74336,72521,3522,1746,1776,4026,2030,1996,25962,12792,13170,22793,11034,11759,37181,18490,18691,40222,21585,18637,175,111,64,2608,1816,792,10229,4663,5566,139,69,70
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,25-29,136424,67562,68862,11796,3487,8309,124628,64075,60553,3743,1812,1931,5062,2443,2619,25677,12226,13451,22015,10735,11280,31657,16422,15235,22330,12717,9613,148,100,48,1083,791,292,12803,6771,6032,110,58,52
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,30-34,122419,61300,61119,16201,4569,11632,106218,56731,49487,3168,1524,1644,6362,3004,3358,26195,12126,14069,19164,9646,9518,27034,15290,11744,14996,9301,5695,137,82,55,622,463,159,8400,5237,3163,140,58,82
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,35-39,116065,58295,57770,23196,6178,17018,92869,52117,40752,3080,1475,1605,7176,3518,3658,29396,13842,15554,18407,10048,8359,21363,13720,7643,7918,5563,2355,120,66,54,488,380,108,4772,3450,1322,149,55,94
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,40-44,97696,48878,48818,29547,8063,21484,68149,40815,27334,2523,1196,1327,7456,3898,3558,24689,12025,12664,12820,8282,4538,14557,10689,3868,2957,2294,663,109,59,50,488,382,106,2345,1912,433,205,78,127
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,45-49,85909,42941,42968,32682,9590,23092,53227,33351,19876,2187,1007,1180,7747,4317,3430,21487,10976,10511,8508,6155,2353,9829,8107,1722,1337,1102,235,89,61,28,369,282,87,1482,1268,214,192,76,116
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,50-54,70626,35010,35616,31292,9172,22120,39334,25838,13496,1742,843,899,6273,3690,2583,16039,8706,7333,6307,4886,1421,6631,5774,857,878,761,117,74,56,18,289,240,49,909,808,101,192,74,118
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,55-59,56628,28357,28271,27745,8037,19708,28883,20320,8563,1454,730,724,4661,2812,1849,11214,6766,4448,4698,3899,799,4990,4549,441,667,585,82,74,56,18,186,157,29,769,707,62,170,59,111
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,60-64,51038,25706,25332,31255,10364,20891,19783,15342,4441,1296,663,633,3737,2633,1104,7143,5148,1995,2996,2677,319,3195,3002,193,421,392,29,38,31,7,141,121,20,635,601,34,181,74,107
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,65-69,34088,17133,16955,23007,8101,14906,11081,9032,2049,853,466,387,2252,1754,498,3612,2899,713,1757,1584,173,1837,1702,135,226,190,36,7,6,1,70,60,10,322,309,13,145,62,83
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,70-74,27552,13619,13933,21216,8331,12885,6336,5288,1048,697,394,303,1631,1363,268,1967,1691,276,776,714,62,871,834,37,76,51,25,1,1,0,60,51,9,124,118,6,133,71,62
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,75-79,15035,7493,7542,12269,5167,7102,2766,2326,440,396,220,176,783,691,92,801,706,95,327,312,15,321,303,18,19,15,4,2,1,1,11,11,0,48,42,6,58,25,33
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,80+,21868,10661,11207,18610,8186,10424,3258,2475,783,547,317,230,870,761,109,947,756,191,322,246,76,296,224,72,96,57,39,2,2,0,8,8,0,57,42,15,113,62,51
C2508SC,02,000,State - HIMACHAL PRADESH,Rural,Age not stated,2228,1156,1072,738,330,408,1490,826,664,148,87,61,256,142,114,365,198,167,215,111,104,259,148,111,165,85,80,0,0,0,9,6,3,60,42,18,13,7,6
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,All ages,122717,64228,58489,27862,12013,15849,94855,52215,42640,1812,891,921,11496,6233,5263,21010,11259,9751,15989,8777,7212,19588,11235,8353,12825,7002,5823,161,79,82,1252,830,422,10554,5836,4718,168,73,95
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,0-6,12965,6805,6160,12965,6805,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,7,2077,1085,992,332,166,166,1745,919,826,25,15,10,1708,901,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,8,2044,1084,960,120,55,65,1924,1029,895,9,7,2,1914,1021,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,9,2188,1188,1000,88,52,36,2100,1136,964,15,10,5,1869,1020,849,211,103,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,10,2375,1311,1064,135,84,51,2240,1227,1013,10,4,6,1448,799,649,780,424,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,11,2300,1261,1039,84,46,38,2216,1215,1001,11,10,1,549,311,238,1652,893,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,12,2213,1186,1027,74,40,34,2139,1146,993,8,4,4,208,128,80,1760,930,830,162,83,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,13,2234,1181,1053,70,38,32,2164,1143,1021,16,9,7,119,69,50,1375,749,626,654,316,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,14,2284,1159,1125,68,34,34,2216,1125,1091,5,2,3,52,26,26,770,436,334,1386,660,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,15,2322,1226,1096,102,60,42,2220,1166,1054,14,7,7,51,32,19,426,240,186,1274,675,599,453,211,242,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,16,2432,1327,1105,94,46,48,2338,1281,1057,8,4,4,31,18,13,317,201,116,859,472,387,1119,584,535,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,17,2315,1208,1107,83,51,32,2232,1157,1075,19,13,6,35,22,13,259,161,98,489,273,216,1427,686,741,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,18,2815,1548,1267,138,78,60,2677,1470,1207,36,21,15,59,34,25,305,204,101,502,302,200,874,492,382,862,393,469,1,1,0,34,20,14,0,0,0,4,3,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,19,2549,1388,1161,95,55,40,2454,1333,1121,30,16,14,46,31,15,290,194,96,309,182,127,604,338,266,1095,523,572,0,0,0,79,49,30,0,0,0,1,0,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,20-24,13165,6804,6361,761,350,411,12404,6454,5950,216,114,102,295,186,109,1539,906,633,1599,889,710,2406,1295,1111,4000,2050,1950,26,14,12,381,244,137,1931,750,1181,11,6,5
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,25-29,11668,5875,5793,882,347,535,10786,5528,5258,250,118,132,278,155,123,1478,785,693,1590,840,750,2281,1198,1083,2194,1170,1024,11,5,6,163,114,49,2523,1136,1387,18,7,11
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,30-34,10395,5314,5081,980,333,647,9415,4981,4434,191,93,98,362,177,185,1603,824,779,1482,808,674,2148,1123,1025,1728,941,787,19,11,8,87,59,28,1791,945,846,4,0,4
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,35-39,10207,5044,5163,1324,421,903,8883,4623,4260,201,90,111,448,208,240,1903,873,1030,1560,764,796,2097,1121,976,1235,723,512,23,7,16,103,70,33,1303,765,538,10,2,8
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,40-44,8923,4602,4321,1572,510,1062,7351,4092,3259,186,90,96,462,226,236,1710,814,896,1258,681,577,1981,1161,820,674,429,245,19,5,14,96,61,35,950,619,331,15,6,9
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,45-49,7812,4233,3579,1682,533,1149,6130,3700,2430,148,76,72,483,267,216,1608,792,816,1037,594,443,1575,1056,519,394,282,112,21,11,10,100,67,33,750,547,203,14,8,6
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,50-54,5776,3260,2516,1372,439,933,4404,2821,1583,132,58,74,338,188,150,1201,630,571,732,467,265,1102,789,313,274,206,68,17,11,6,90,66,24,503,398,105,15,8,7
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,55-59,4139,2360,1779,1123,317,806,3016,2043,973,81,43,38,248,129,119,774,433,341,483,330,153,741,549,192,189,151,38,10,6,4,53,39,14,425,359,66,12,4,8
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,60-64,2810,1490,1320,1128,349,779,1682,1141,541,56,25,31,195,107,88,473,272,201,273,198,75,349,277,72,85,68,17,11,5,6,34,22,12,191,158,33,15,9,6
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,65-69,1686,869,817,764,230,534,922,639,283,39,14,25,111,61,50,246,163,83,156,101,55,214,172,42,49,36,13,1,1,0,15,12,3,86,75,11,5,4,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,70-74,1291,622,669,759,229,530,532,393,139,37,13,24,61,38,23,151,107,44,95,72,23,109,99,10,18,11,7,1,1,0,9,4,5,50,48,2,1,0,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,75-79,645,299,346,410,128,282,235,171,64,22,9,13,48,30,18,68,47,21,23,21,2,40,36,4,7,7,0,1,1,0,3,1,2,21,19,2,2,0,2
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,80+,942,422,520,633,206,427,309,216,93,24,9,15,63,42,21,92,69,23,48,39,9,50,37,13,7,6,1,0,0,0,5,2,3,18,11,7,2,1,1
C2508SC,02,000,State - HIMACHAL PRADESH,Urban,Age not stated,145,77,68,24,11,13,121,66,55,23,17,6,15,7,8,19,9,10,18,10,8,18,11,7,14,6,8,0,0,0,0,0,0,12,6,6,2,0,2
C2508SC,03,000,State - PUNJAB,Total,All ages,8860179,4639875,4220304,3853127,1785758,2067369,5007052,2854117,2152935,164688,89623,75065,854340,480338,374002,1580212,873081,707131,910173,527823,382350,867858,522542,345316,416145,239443,176702,2929,1584,1345,37262,25046,12216,158823,86680,72143,14622,7957,6665
C2508SC,03,000,State - PUNJAB,Total,0-6,1133963,600600,533363,1133963,600600,533363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,03,000,State - PUNJAB,Total,7,179236,94983,84253,45076,23412,21664,134160,71571,62589,3406,1975,1431,129421,68844,60577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,752,581
C2508SC,03,000,State - PUNJAB,Total,8,178392,95500,82892,25626,13362,12264,152766,82138,70628,2187,1227,960,149792,80469,69323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,442,345
C2508SC,03,000,State - PUNJAB,Total,9,168879,91813,77066,17619,9171,8448,151260,82642,68618,1793,1024,769,137308,75457,61851,11688,5897,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,264,207
C2508SC,03,000,State - PUNJAB,Total,10,199613,109204,90409,22171,11684,10487,177442,97520,79922,2152,1221,931,131755,73872,57883,43058,22144,20914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,283,194
C2508SC,03,000,State - PUNJAB,Total,11,177071,96407,80664,15401,8068,7333,161670,88339,73331,1697,969,728,71891,41218,30673,87749,45964,41785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,188,145
C2508SC,03,000,State - PUNJAB,Total,12,193201,104601,88600,18384,9618,8766,174817,94983,79834,1856,1016,840,42120,24399,17721,120830,64529,56301,9684,4849,4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,190,137
C2508SC,03,000,State - PUNJAB,Total,13,188300,100525,87775,17379,8890,8489,170921,91635,79286,1872,1040,832,21442,12150,9292,117759,63990,53769,29592,14317,15275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,138,118
C2508SC,03,000,State - PUNJAB,Total,14,194342,103610,90732,20138,10288,9850,174204,93322,80882,2156,1203,953,13074,7407,5667,91088,50903,40185,67609,33650,33959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,159,118
C2508SC,03,000,State - PUNJAB,Total,15,204679,110121,94558,26003,13835,12168,178676,96286,82390,2634,1519,1115,10215,5633,4582,68972,38618,30354,76930,40872,36058,19675,9492,10183,0,0,0,0,0,0,0,0,0,0,0,0,250,152,98
C2508SC,03,000,State - PUNJAB,Total,16,204106,110306,93800,26352,14044,12308,177754,96262,81492,3016,1665,1351,8182,4659,3523,55658,30762,24896,64906,36192,28714,45747,22842,22905,0,0,0,0,0,0,0,0,0,0,0,0,245,142,103
C2508SC,03,000,State - PUNJAB,Total,17,186870,101940,84930,23343,12834,10509,163527,89106,74421,3168,1815,1353,6207,3593,2614,45928,25717,20211,44478,25205,19273,63526,32654,30872,0,0,0,0,0,0,0,0,0,0,0,0,220,122,98
C2508SC,03,000,State - PUNJAB,Total,18,224704,124173,100531,36657,19955,16702,188047,104218,83829,4297,2438,1859,7506,4527,2979,54033,30534,23499,40198,22924,17274,50178,27899,22279,29207,14158,15049,134,81,53,2225,1506,719,0,0,0,269,151,118
C2508SC,03,000,State - PUNJAB,Total,19,175423,95001,80422,25905,13289,12616,149518,81712,67806,3641,2018,1623,5088,3115,1973,39951,22568,17383,27807,15249,12558,34539,19300,15239,35238,17310,17928,171,108,63,2843,1913,930,0,0,0,240,131,109
C2508SC,03,000,State - PUNJAB,Total,20-24,909405,477364,432041,184630,86878,97752,724775,390486,334289,21620,11800,9820,23327,14674,8653,191792,107161,84631,138366,74376,63990,149253,80331,68922,146447,77183,69264,682,406,276,12375,7992,4383,39730,15926,23804,1183,637,546
C2508SC,03,000,State - PUNJAB,Total,25-29,761927,391660,370267,212194,91097,121097,549733,300563,249170,19648,10620,9028,16470,9973,6497,141339,77160,64179,114548,65025,49523,128851,69191,59660,82555,46878,35677,307,158,149,5220,3246,1974,39731,17743,21988,1064,569,495
C2508SC,03,000,State - PUNJAB,Total,30-34,634774,322839,311935,239908,98110,141798,394866,224729,170137,15672,8295,7377,14308,8142,6166,107495,56538,50957,78359,46243,32116,98778,57989,40789,53165,32955,20210,185,88,97,2999,2013,986,22867,11938,10929,1038,528,510
C2508SC,03,000,State - PUNJAB,Total,35-39,600483,304106,296377,272748,112399,160349,327735,191707,136028,14607,7563,7044,14231,8295,5936,100077,51628,48449,62657,37169,25488,84589,53405,31184,33600,23045,10555,227,94,133,2214,1555,659,14600,8432,6168,933,521,412
C2508SC,03,000,State - PUNJAB,Total,40-44,531269,272380,258889,271815,113820,157995,259454,158560,100894,12933,6916,6017,12722,7387,5335,90171,48006,42165,47414,29711,17703,64349,44094,20255,15983,11789,4194,259,105,154,1953,1377,576,12755,8676,4079,915,499,416
C2508SC,03,000,State - PUNJAB,Total,45-49,442681,231209,211472,246053,103065,142988,196628,128144,68484,10632,5846,4786,10174,6227,3947,71424,39696,31728,37405,26081,11324,46182,34738,11444,7823,6067,1756,282,124,158,1983,1474,509,9917,7469,2448,806,422,384
C2508SC,03,000,State - PUNJAB,Total,50-54,327721,177941,149780,197446,87996,109450,130275,89945,40330,8117,4456,3661,7691,5052,2639,47912,28177,19735,24265,18295,5970,28115,22845,5270,4442,3659,783,287,136,151,1762,1226,536,7056,5765,1291,628,334,294
C2508SC,03,000,State - PUNJAB,Total,55-59,239029,118056,120973,150533,54949,95584,88496,63107,25389,5868,3101,2767,5374,3425,1949,31287,18654,12633,16042,12610,3432,19149,16394,2755,2892,2521,371,181,124,57,1374,927,447,5831,5102,729,498,249,249
C2508SC,03,000,State - PUNJAB,Total,60-64,281294,132189,149105,208530,78732,129798,72764,53457,19307,6713,3354,3359,5545,3745,1800,26654,17253,9401,12451,10254,2197,14640,13204,1436,1771,1590,181,103,74,29,966,663,303,3313,3023,290,608,297,311
C2508SC,03,000,State - PUNJAB,Total,65-69,209363,109242,100121,160815,70281,90534,48548,38961,9587,5188,2921,2267,3857,2957,900,16719,12809,3910,8590,7498,1092,10148,9377,771,1145,977,168,53,42,11,787,671,116,1556,1452,104,505,257,248
C2508SC,03,000,State - PUNJAB,Total,70-74,141888,77591,64297,116216,56450,59766,25672,21141,4531,3641,2073,1568,2373,1972,401,8234,6752,1482,4154,3762,392,5137,4832,305,629,517,112,25,18,7,353,315,38,742,679,63,384,221,163
C2508SC,03,000,State - PUNJAB,Total,75-79,61300,31098,30202,51339,23133,28206,9961,7965,1996,1693,914,779,1183,993,190,3175,2584,591,1467,1312,155,1763,1625,138,171,150,21,16,12,4,96,88,8,217,192,25,180,95,85
C2508SC,03,000,State - PUNJAB,Total,80+,96936,48243,48693,81230,37105,44125,15706,11138,4568,2888,1604,1284,1739,1429,310,5247,3957,1290,2233,1625,608,2244,1716,528,626,382,244,16,14,2,69,55,14,339,194,145,305,162,143
C2508SC,03,000,State - PUNJAB,Total,Age not stated,13330,7173,6157,5653,2693,2960,7677,4480,3197,1593,1030,563,1345,724,621,1972,1080,892,1018,604,414,995,614,381,451,262,189,1,0,1,43,25,18,169,89,80,90,52,38
C2508SC,03,000,State - PUNJAB,Rural,All ages,6496986,3396329,3100657,2938340,1363588,1574752,3558646,2032741,1525905,117478,64107,53371,641041,359613,281428,1191548,656916,534632,648273,375450,272823,597895,365428,232467,262660,154097,108563,1463,815,648,20007,13593,6414,67747,36948,30799,10534,5774,4760
C2508SC,03,000,State - PUNJAB,Rural,0-6,846424,447793,398631,846424,447793,398631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,03,000,State - PUNJAB,Rural,7,134127,71135,62992,32987,17242,15745,101140,53893,47247,2499,1447,1052,97637,51868,45769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,578,426
C2508SC,03,000,State - PUNJAB,Rural,8,133665,71416,62249,17815,9275,8540,115850,62141,53709,1559,873,686,113697,60924,52773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,344,250
C2508SC,03,000,State - PUNJAB,Rural,9,126793,68668,58125,12061,6251,5810,114732,62417,52315,1323,754,569,104424,57118,47306,8631,4352,4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,193,161
