Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2708ST,02,000,State - HIMACHAL PRADESH,Total,25-29,33624,16433,17191,3720,1013,2707,29904,15420,14484,1115,554,561,946,431,515,5467,2318,3149,4297,2179,2118,6746,3654,3092,6263,3581,2682,67,43,24,328,218,110,4644,2424,2220,31,18,13
C2708ST,02,000,State - HIMACHAL PRADESH,Total,30-34,29699,14686,15013,5006,1182,3824,24693,13504,11189,872,417,455,1178,502,676,5920,2552,3368,3627,1961,1666,5375,3267,2108,4179,2626,1553,50,33,17,162,111,51,3298,2021,1277,32,14,18
C2708ST,02,000,State - HIMACHAL PRADESH,Total,35-39,27147,13562,13585,7203,1639,5564,19944,11923,8021,773,405,368,1415,637,778,5883,2942,2941,3202,1998,1204,4158,2844,1314,2218,1544,674,22,12,10,149,108,41,2084,1415,669,40,18,22
C2708ST,02,000,State - HIMACHAL PRADESH,Total,40-44,24163,11810,12353,9170,2204,6966,14993,9606,5387,662,355,307,1611,776,835,4944,2695,2249,2261,1593,668,3078,2327,751,941,704,237,18,12,6,203,150,53,1232,978,254,43,16,27
C2708ST,02,000,State - HIMACHAL PRADESH,Total,45-49,21548,10672,10876,10047,2779,7268,11501,7893,3608,603,282,321,1702,941,761,4018,2549,1469,1569,1190,379,2203,1790,413,400,320,80,16,9,7,122,98,24,828,695,133,40,19,21
C2708ST,02,000,State - HIMACHAL PRADESH,Total,50-54,18024,8945,9079,9547,2726,6821,8477,6219,2258,493,249,244,1374,823,551,3082,2186,896,1212,990,222,1406,1215,191,222,185,37,14,11,3,63,54,9,570,485,85,41,21,20
C2708ST,02,000,State - HIMACHAL PRADESH,Total,55-59,13708,6867,6841,7820,2380,5440,5888,4487,1401,350,170,180,967,624,343,2013,1514,499,821,696,125,1061,923,138,152,126,26,12,10,2,44,36,8,430,374,56,38,14,24
C2708ST,02,000,State - HIMACHAL PRADESH,Total,60-64,12527,6066,6461,8494,2925,5569,4033,3141,892,325,166,159,735,494,241,1287,1015,272,540,467,73,683,617,66,100,84,16,8,5,3,26,19,7,289,258,31,40,16,24
C2708ST,02,000,State - HIMACHAL PRADESH,Total,65-69,8585,4200,4385,6243,2337,3906,2342,1863,479,213,110,103,461,334,127,680,566,114,321,283,38,407,358,49,70,53,17,2,2,0,16,13,3,147,135,12,25,9,16
C2708ST,02,000,State - HIMACHAL PRADESH,Total,70-74,7089,3343,3746,5691,2199,3492,1398,1144,254,163,94,69,358,282,76,401,347,54,170,154,16,163,152,11,35,28,7,7,7,0,12,11,1,56,54,2,33,15,18
C2708ST,02,000,State - HIMACHAL PRADESH,Total,75-79,4144,1985,2159,3481,1444,2037,663,541,122,108,62,46,179,149,30,175,159,16,64,58,6,72,67,5,6,4,2,3,3,0,4,4,0,29,27,2,23,8,15
C2708ST,02,000,State - HIMACHAL PRADESH,Total,80+,5913,2784,3129,5113,2200,2913,800,584,216,150,70,80,202,170,32,197,156,41,96,82,14,72,55,17,31,17,14,0,0,0,3,3,0,28,19,9,21,12,9
C2708ST,02,000,State - HIMACHAL PRADESH,Total,Age not stated,743,378,365,244,100,144,499,278,221,64,38,26,77,43,34,83,42,41,70,34,36,73,43,30,68,39,29,0,0,0,4,2,2,54,34,20,6,3,3
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,All ages,374392,186896,187496,135129,52214,82915,239263,134682,104581,7449,3796,3653,36773,19635,17138,66410,34979,31431,39082,22271,16811,45367,27329,18038,27797,16265,11532,256,166,90,1651,1190,461,13972,8811,5161,506,240,266
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,0-6,46443,24013,22430,46443,24013,22430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,7,7150,3697,3453,1487,740,747,5663,2957,2706,75,40,35,5557,2898,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,12
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,8,6904,3616,3288,579,262,317,6325,3354,2971,53,42,11,6266,3309,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,9,6887,3589,3298,361,165,196,6526,3424,3102,42,23,19,5813,3045,2768,666,353,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,10,7930,4142,3788,517,241,276,7413,3901,3512,63,29,34,4296,2303,1993,3046,1564,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,11,7588,3922,3666,366,172,194,7222,3750,3472,56,26,30,1615,845,770,5549,2878,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,12,7445,3878,3567,335,143,192,7110,3735,3375,59,31,28,574,318,256,5981,3112,2869,490,271,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,13,7336,3714,3622,303,124,179,7033,3590,3443,62,28,34,277,140,137,4769,2456,2313,1920,962,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,14,7531,3829,3702,312,142,170,7219,3687,3532,55,22,33,129,62,67,2797,1418,1379,4234,2183,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,15,7381,3728,3653,374,162,212,7007,3566,3441,78,38,40,147,77,70,1483,748,735,4109,2095,2014,1187,607,580,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,16,7392,3741,3651,361,145,216,7031,3596,3435,89,38,51,119,62,57,1037,523,514,2899,1516,1383,2879,1451,1428,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,17,7212,3624,3588,321,123,198,6891,3501,3390,77,38,39,120,63,57,863,382,481,1735,912,823,4092,2105,1987,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,18,7832,3994,3838,466,190,276,7366,3804,3562,109,49,60,145,70,75,982,439,543,1259,683,576,2970,1576,1394,1835,943,892,5,1,4,57,40,17,0,0,0,4,3,1
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,19,6828,3447,3381,358,129,229,6470,3318,3152,130,74,56,127,65,62,905,400,505,837,423,414,2140,1133,1007,2255,1166,1089,2,1,1,72,56,16,0,0,0,2,0,2
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,20-24,35411,17211,18200,2649,874,1775,32762,16337,16425,899,477,422,683,329,354,5307,2229,3078,4194,2005,2189,8125,4069,4056,10148,5468,4680,51,28,23,542,371,171,2788,1347,1441,25,14,11
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,25-29,31897,15569,16328,3628,971,2657,28269,14598,13671,1049,513,536,923,417,506,5353,2269,3084,4147,2096,2051,6507,3522,2985,5920,3398,2522,65,42,23,295,197,98,3981,2128,1853,29,16,13
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,30-34,28221,13987,14234,4914,1150,3764,23307,12837,10470,837,405,432,1148,487,661,5758,2483,3275,3496,1898,1598,5135,3143,1992,3879,2474,1405,45,29,16,146,100,46,2833,1804,1029,30,14,16
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,35-39,25722,12896,12826,7027,1594,5433,18695,11302,7393,733,388,345,1373,621,752,5712,2871,2841,3041,1917,1124,3942,2736,1206,2017,1438,579,18,11,7,129,94,35,1691,1208,483,39,18,21
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,40-44,22856,11133,11723,8961,2154,6807,13895,8979,4916,627,343,284,1564,760,804,4750,2596,2154,2134,1534,600,2830,2177,653,841,641,200,17,12,5,176,134,42,918,767,151,38,15,23
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,45-49,20457,10080,10377,9815,2724,7091,10642,7356,3286,579,270,309,1657,919,738,3855,2467,1388,1483,1141,342,1982,1650,332,336,280,56,14,9,5,100,83,17,596,518,78,40,19,21
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,50-54,17135,8418,8717,9321,2668,6653,7814,5750,2064,463,236,227,1337,800,537,2962,2117,845,1137,936,201,1256,1103,153,180,158,22,11,8,3,53,47,6,376,326,50,39,19,20
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,55-59,13131,6548,6583,7640,2331,5309,5491,4217,1274,332,160,172,948,611,337,1932,1463,469,786,672,114,979,868,111,115,100,15,12,10,2,36,31,5,314,289,25,37,13,24
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,60-64,12090,5858,6232,8306,2882,5424,3784,2976,808,313,161,152,721,484,237,1243,989,254,512,453,59,623,570,53,86,75,11,6,5,1,18,15,3,223,208,15,39,16,23
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,65-69,8301,4060,4241,6114,2298,3816,2187,1762,425,205,108,97,448,326,122,649,549,100,301,272,29,375,333,42,58,46,12,2,2,0,11,8,3,116,109,7,22,9,13
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,70-74,6833,3219,3614,5537,2153,3384,1296,1066,230,155,91,64,346,275,71,381,332,49,154,141,13,146,135,11,27,22,5,5,5,0,7,7,0,44,44,0,31,14,17
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,75-79,4011,1908,2103,3400,1409,1991,611,499,112,105,61,44,171,143,28,165,153,12,59,53,6,60,56,4,6,4,2,3,3,0,3,3,0,16,15,1,23,8,15
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,80+,5743,2710,3033,4993,2157,2836,750,553,197,141,68,73,197,166,31,182,146,36,86,75,11,68,53,15,30,16,14,0,0,0,2,2,0,24,16,8,20,11,9
C2708ST,02,000,State - HIMACHAL PRADESH,Rural,Age not stated,725,365,360,241,98,143,484,267,217,63,37,26,72,40,32,83,42,41,69,33,36,71,42,29,64,36,28,0,0,0,4,2,2,52,32,20,6,3,3
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,All ages,17734,9222,8512,3522,1443,2079,14212,7779,6433,359,170,189,1404,782,622,2247,1230,1017,1850,1014,836,2634,1478,1156,2420,1263,1157,24,12,12,239,152,87,3011,1668,1343,24,10,14
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,0-6,1471,810,661,1471,810,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,7,292,141,151,37,21,16,255,120,135,3,1,2,251,119,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,8,271,148,123,8,5,3,263,143,120,2,1,1,260,142,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,9,284,157,127,7,5,2,277,152,125,1,1,0,239,131,108,37,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,10,340,199,141,16,10,6,324,189,135,1,0,1,175,103,72,147,85,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,11,318,193,125,10,8,2,308,185,123,4,3,1,61,38,23,243,144,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,12,306,179,127,8,5,3,298,174,124,1,1,0,30,20,10,240,138,102,27,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,13,328,187,141,2,1,1,326,186,140,1,0,1,10,6,4,183,108,75,132,72,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,14,329,183,146,6,4,2,323,179,144,2,1,1,8,8,0,77,51,26,236,119,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,15,400,211,189,7,3,4,393,208,185,4,3,1,10,10,0,31,19,12,240,122,118,108,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,16,386,217,169,5,3,2,381,214,167,2,1,1,11,10,1,21,15,6,122,75,47,225,113,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,17,394,188,206,1,1,0,393,187,206,1,0,1,6,6,0,18,10,8,39,23,16,329,148,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,18,420,212,208,10,4,6,410,208,202,3,2,1,11,9,2,15,11,4,42,25,17,133,69,64,197,87,110,0,0,0,9,5,4,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,19,395,195,200,5,3,2,390,192,198,4,3,1,6,5,1,12,6,6,24,16,8,91,55,36,240,103,137,1,0,1,12,4,8,0,0,0,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,20-24,2008,1022,986,47,21,26,1961,1001,960,41,22,19,26,18,8,98,59,39,143,83,60,225,115,110,857,450,407,2,1,1,62,39,23,506,213,293,1,1,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,25-29,1727,864,863,92,42,50,1635,822,813,66,41,25,23,14,9,114,49,65,150,83,67,239,132,107,343,183,160,2,1,1,33,21,12,663,296,367,2,2,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,30-34,1478,699,779,92,32,60,1386,667,719,35,12,23,30,15,15,162,69,93,131,63,68,240,124,116,300,152,148,5,4,1,16,11,5,465,217,248,2,0,2
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,35-39,1425,666,759,176,45,131,1249,621,628,40,17,23,42,16,26,171,71,100,161,81,80,216,108,108,201,106,95,4,1,3,20,14,6,393,207,186,1,0,1
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,40-44,1307,677,630,209,50,159,1098,627,471,35,12,23,47,16,31,194,99,95,127,59,68,248,150,98,100,63,37,1,0,1,27,16,11,314,211,103,5,1,4
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,45-49,1091,592,499,232,55,177,859,537,322,24,12,12,45,22,23,163,82,81,86,49,37,221,140,81,64,40,24,2,0,2,22,15,7,232,177,55,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,50-54,889,527,362,226,58,168,663,469,194,30,13,17,37,23,14,120,69,51,75,54,21,150,112,38,42,27,15,3,3,0,10,7,3,194,159,35,2,2,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,55-59,577,319,258,180,49,131,397,270,127,18,10,8,19,13,6,81,51,30,35,24,11,82,55,27,37,26,11,0,0,0,8,5,3,116,85,31,1,1,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,60-64,437,208,229,188,43,145,249,165,84,12,5,7,14,10,4,44,26,18,28,14,14,60,47,13,14,9,5,2,0,2,8,4,4,66,50,16,1,0,1
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,65-69,284,140,144,129,39,90,155,101,54,8,2,6,13,8,5,31,17,14,20,11,9,32,25,7,12,7,5,0,0,0,5,5,0,31,26,5,3,0,3
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,70-74,256,124,132,154,46,108,102,78,24,8,3,5,12,7,5,20,15,5,16,13,3,17,17,0,8,6,2,2,2,0,5,4,1,12,10,2,2,1,1
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,75-79,133,77,56,81,35,46,52,42,10,3,1,2,8,6,2,10,6,4,5,5,0,12,11,1,0,0,0,0,0,0,1,1,0,13,12,1,0,0,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,80+,170,74,96,120,43,77,50,31,19,9,2,7,5,4,1,15,10,5,10,7,3,4,2,2,1,1,0,0,0,0,1,1,0,4,3,1,1,1,0
C2708ST,02,000,State - HIMACHAL PRADESH,Urban,Age not stated,18,13,5,3,2,1,15,11,4,1,1,0,5,3,2,0,0,0,1,1,0,2,1,1,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0
C2708ST,05,000,State - UTTARAKHAND,Total,All ages,291903,148669,143234,101766,39408,62358,190137,109261,80876,4420,2381,2039,31233,16683,14550,49643,26687,22956,43698,26044,17654,24451,15223,9228,16668,9966,6702,34,22,12,604,507,97,18868,11456,7412,518,292,226
C2708ST,05,000,State - UTTARAKHAND,Total,0-6,34556,17912,16644,34556,17912,16644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,05,000,State - UTTARAKHAND,Total,7,5729,2906,2823,1104,522,582,4625,2384,2241,57,35,22,4535,2329,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,13
C2708ST,05,000,State - UTTARAKHAND,Total,8,5883,3128,2755,444,254,190,5439,2874,2565,33,17,16,5391,2849,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7
C2708ST,05,000,State - UTTARAKHAND,Total,9,5708,2907,2801,318,153,165,5390,2754,2636,31,22,9,4706,2432,2274,643,297,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
C2708ST,05,000,State - UTTARAKHAND,Total,10,7158,3749,3409,467,210,257,6691,3539,3152,30,19,11,4195,2234,1961,2454,1280,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6
C2708ST,05,000,State - UTTARAKHAND,Total,11,6369,3346,3023,268,140,128,6101,3206,2895,36,18,18,2091,1120,971,3965,2059,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
C2708ST,05,000,State - UTTARAKHAND,Total,12,7221,3713,3508,183,81,102,7038,3632,3406,35,20,15,1088,555,533,5169,2654,2515,741,401,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C2708ST,05,000,State - UTTARAKHAND,Total,13,6745,3416,3329,163,67,96,6582,3349,3233,40,20,20,461,237,224,4067,2052,2015,2005,1034,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
C2708ST,05,000,State - UTTARAKHAND,Total,14,7192,3711,3481,161,63,98,7031,3648,3383,33,20,13,240,114,126,2686,1370,1316,4060,2139,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7
C2708ST,05,000,State - UTTARAKHAND,Total,15,7579,3822,3757,220,73,147,7359,3749,3610,43,20,23,196,95,101,1645,804,841,3920,2066,1854,1545,759,786,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5
C2708ST,05,000,State - UTTARAKHAND,Total,16,7413,3711,3702,267,103,164,7146,3608,3538,49,20,29,159,74,85,1085,531,554,2976,1569,1407,2869,1410,1459,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
C2708ST,05,000,State - UTTARAKHAND,Total,17,6492,3262,3230,264,82,182,6228,3180,3048,43,21,22,125,59,66,676,336,340,2028,1045,983,3344,1714,1630,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7
C2708ST,05,000,State - UTTARAKHAND,Total,18,8400,4249,4151,519,169,350,7881,4080,3801,80,39,41,183,73,110,946,456,490,2159,1153,1006,2327,1308,1019,2128,1013,1115,0,0,0,43,33,10,0,0,0,15,5,10
C2708ST,05,000,State - UTTARAKHAND,Total,19,6270,3146,3124,411,115,296,5859,3031,2828,74,38,36,119,61,58,686,308,378,1386,698,688,1386,810,576,2139,1069,1070,0,0,0,60,42,18,0,0,0,9,5,4
C2708ST,05,000,State - UTTARAKHAND,Total,20-24,29918,14751,15167,3223,846,2377,26695,13905,12790,475,237,238,730,352,378,3890,1675,2215,6415,3165,3250,4034,2578,1456,5350,2918,2432,16,8,8,270,225,45,5467,2726,2741,48,21,27
C2708ST,05,000,State - UTTARAKHAND,Total,25-29,23888,11966,11922,4643,1118,3525,19245,10848,8397,559,273,286,830,376,454,3340,1519,1821,4833,2846,1987,2585,1729,856,2107,1293,814,4,2,2,118,104,14,4826,2683,2143,43,23,20
C2708ST,05,000,State - UTTARAKHAND,Total,30-34,20237,10197,10040,5771,1454,4317,14466,8743,5723,471,244,227,866,392,474,3232,1486,1746,3657,2467,1190,1660,1171,489,1466,982,484,7,5,2,46,43,3,3023,1931,1092,38,22,16
C2708ST,05,000,State - UTTARAKHAND,Total,35-39,19471,9926,9545,6965,1809,5156,12506,8117,4389,430,210,220,955,473,482,3289,1712,1577,3157,2356,801,1440,1092,348,1118,797,321,2,2,0,22,19,3,2051,1438,613,42,18,24
C2708ST,05,000,State - UTTARAKHAND,Total,40-44,16119,8355,7764,6838,1984,4854,9281,6371,2910,388,205,183,847,448,399,2657,1547,1110,2183,1752,431,1050,816,234,814,628,186,1,1,0,13,12,1,1290,943,347,38,19,19
C2708ST,05,000,State - UTTARAKHAND,Total,45-49,13401,7005,6396,6371,1985,4386,7030,5020,2010,374,210,164,700,412,288,2328,1523,805,1435,1153,282,689,557,132,571,439,132,2,2,0,7,6,1,875,683,192,49,35,14
C2708ST,05,000,State - UTTARAKHAND,Total,50-54,10566,5415,5151,5694,1869,3825,4872,3546,1326,265,151,114,582,373,209,1751,1178,573,892,717,175,453,383,70,360,304,56,0,0,0,8,8,0,538,420,118,23,12,11
C2708ST,05,000,State - UTTARAKHAND,Total,55-59,8904,4225,4679,5145,1538,3607,3759,2687,1072,204,120,84,542,327,215,1494,1012,482,593,477,116,331,271,60,254,213,41,0,0,0,4,3,1,316,248,68,21,16,5
C2708ST,05,000,State - UTTARAKHAND,Total,60-64,10312,5268,5044,6687,2431,4256,3625,2837,788,243,151,92,650,468,182,1549,1217,332,539,440,99,296,259,37,134,122,12,1,1,0,6,6,0,190,159,31,17,14,3
C2708ST,05,000,State - UTTARAKHAND,Total,65-69,6503,3434,3069,4249,1633,2616,2254,1801,453,141,86,55,420,336,84,924,738,186,327,265,62,214,183,31,104,90,14,0,0,0,2,1,1,109,93,16,13,9,4
C2708ST,05,000,State - UTTARAKHAND,Total,70-74,4422,2374,2048,3109,1313,1796,1313,1061,252,108,69,39,262,204,58,570,472,98,161,136,25,98,86,12,38,33,5,1,1,0,2,2,0,63,51,12,10,7,3
C2708ST,05,000,State - UTTARAKHAND,Total,75-79,2121,1089,1032,1495,584,911,626,505,121,65,39,26,145,120,25,242,199,43,73,59,14,46,42,4,26,22,4,0,0,0,0,0,0,21,18,3,8,6,2
C2708ST,05,000,State - UTTARAKHAND,Total,80+,2942,1488,1454,2104,848,1256,838,640,198,70,47,23,174,147,27,291,229,62,123,90,33,56,40,16,42,32,10,0,0,0,2,2,0,71,46,25,9,7,2
C2708ST,05,000,State - UTTARAKHAND,Total,Age not stated,384,198,186,127,52,75,257,146,111,43,30,13,41,23,18,64,33,31,35,16,19,28,15,13,17,11,6,0,0,0,1,1,0,28,17,11,0,0,0
C2708ST,05,000,State - UTTARAKHAND,Rural,All ages,264819,134691,130128,96017,37058,58959,168802,97633,71169,4059,2222,1837,28923,15472,13451,45935,24860,21075,40224,24128,16096,21322,13415,7907,13958,8491,5467,17,11,6,438,381,57,13441,8380,5061,485,273,212
C2708ST,05,000,State - UTTARAKHAND,Rural,0-6,31626,16340,15286,31626,16340,15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,05,000,State - UTTARAKHAND,Rural,7,5207,2639,2568,1035,493,542,4172,2146,2026,51,31,20,4091,2097,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,12
C2708ST,05,000,State - UTTARAKHAND,Rural,8,5407,2858,2549,416,237,179,4991,2621,2370,30,15,15,4947,2599,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7
C2708ST,05,000,State - UTTARAKHAND,Rural,9,5251,2655,2596,293,139,154,4958,2516,2442,28,20,8,4320,2214,2106,603,281,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6
C2708ST,05,000,State - UTTARAKHAND,Rural,10,6534,3394,3140,426,193,233,6108,3201,2907,30,19,11,3861,2049,1812,2206,1127,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
C2708ST,05,000,State - UTTARAKHAND,Rural,11,5803,3013,2790,251,133,118,5552,2880,2672,31,15,16,1952,1045,907,3561,1812,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C2708ST,05,000,State - UTTARAKHAND,Rural,12,6609,3348,3261,171,75,96,6438,3273,3165,32,18,14,1028,519,509,4712,2382,2330,661,352,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C2708ST,05,000,State - UTTARAKHAND,Rural,13,6168,3095,3073,148,60,88,6020,3035,2985,37,18,19,441,227,214,3759,1883,1876,1774,901,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
C2708ST,05,000,State - UTTARAKHAND,Rural,14,6536,3336,3200,149,54,95,6387,3282,3105,30,19,11,235,113,122,2542,1285,1257,3568,1860,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7
C2708ST,05,000,State - UTTARAKHAND,Rural,15,6934,3482,3452,208,69,139,6726,3413,3313,35,15,20,187,89,98,1570,759,811,3597,1897,1700,1327,648,679,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5
C2708ST,05,000,State - UTTARAKHAND,Rural,16,6789,3380,3409,251,92,159,6538,3288,3250,48,19,29,149,68,81,1049,508,541,2797,1471,1326,2487,1218,1269,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
